tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,winner_rank,winner_rank_points,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,loser_rank,loser_rank_points,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced
2014-741,Eastbourne,Grass,28,A,20140616,7,104871,,,Jeremy Chardy,R,188,FRA,27.3401779603,43,1015,103333,5,,Ivo Karlovic,R,208,CRO,35.2963723477,33,1181,6-4 6-4,3,R32,65,9,1,51,35,29,13,10,1,1,14,8,59,40,34,4,10,3,5
2014-741,Eastbourne,Grass,28,A,20140616,8,104122,,,Carlos Berlocq,R,183,ARG,31.3648186174,44,1010,105641,,Q,Blaz Rola,L,,SLO,23.6960985626,91,602,6-2 3-1 RET,3,R32,47,6,0,33,23,18,7,6,2,2,2,1,40,25,14,7,6,1,4
2014-741,Eastbourne,Grass,28,A,20140616,9,104735,,Q,Tobias Kamke,R,180,GER,28.0711841205,90,607,105554,,WC,Daniel Evans,R,175,GBR,24.0657084189,144,404,6-2 6-3,3,R32,66,6,2,53,35,28,11,9,2,2,2,3,56,31,20,11,8,3,6
2014-741,Eastbourne,Grass,28,A,20140616,10,104468,6,,Gilles Simon,R,183,FRA,29.4674880219,36,1135,104589,,Q,Chris Guccione,L,201,AUS,28.8788501027,613,45,7-6(2) 6-4,3,R32,66,15,4,61,33,31,19,11,1,1,13,1,68,44,36,10,11,2,3
2014-741,Eastbourne,Grass,28,A,20140616,11,103898,,,Julien Benneteau,R,185,FRA,32.4873374401,47,945,104229,,,Yen Hsun Lu,R,180,TPE,30.8391512663,45,958,6-2 6-4,3,R32,73,8,1,59,41,29,11,9,1,1,4,3,48,31,20,10,9,6,9
2014-741,Eastbourne,Grass,28,A,20140616,12,105023,,,Sam Querrey,R,198,USA,26.6913073238,77,685,106378,,WC,Kyle Edmund,R,,GBR,19.4360027379,284,165,7-6(5) 6-3,3,R32,83,12,1,58,44,38,8,10,2,2,5,1,92,54,35,21,11,6,8
2014-741,Eastbourne,Grass,28,A,20140616,13,104755,1,,Richard Gasquet,R,185,FRA,27.9945242984,14,2310,106071,,,Bernard Tomic,R,193,AUS,21.6509240246,82,656,6-4 3-6 6-3,3,R16,103,8,1,99,73,54,11,14,9,10,16,0,73,52,44,10,14,3,5
2014-741,Eastbourne,Grass,28,A,20140616,14,105373,,,Martin Klizan,L,190,SVK,24.9308692676,57,840,105385,,,Donald Young,L,183,USA,24.8980150582,69,719,7-6(4) 6-4,3,R16,93,3,2,71,38,27,19,11,4,6,4,2,68,46,32,11,11,3,6
2014-741,Eastbourne,Grass,28,A,20140616,15,104797,,,Denis Istomin,R,188,UZB,27.7727583847,49,915,104198,4,,Guillermo Garcia Lopez,R,188,ESP,31.0335386721,31,1233,6-2 7-5,3,R16,89,7,1,68,46,35,10,10,6,7,5,5,67,41,30,7,10,6,10
2014-741,Eastbourne,Grass,28,A,20140616,16,104273,,,Edouard Roger Vasselin,R,188,FRA,30.5489390828,53,860,103813,,,Jarkko Nieminen,L,185,FIN,32.8980150582,63,790,6-2 7-6(4),3,R16,77,7,4,72,48,38,11,10,4,5,11,1,69,46,33,8,10,0,3
2014-741,Eastbourne,Grass,28,A,20140616,17,104871,,,Jeremy Chardy,R,188,FRA,27.3401779603,43,1015,104122,,,Carlos Berlocq,R,183,ARG,31.3648186174,44,1010,6-4 7-5,3,R16,94,7,2,64,35,30,17,11,5,6,1,3,65,42,28,13,11,3,6
2014-741,Eastbourne,Grass,28,A,20140616,18,103852,3,,Feliciano Lopez,L,188,ESP,32.7364818617,25,1455,104735,,Q,Tobias Kamke,R,180,GER,28.0711841205,90,607,7-6(10) 7-5,3,R16,121,10,1,72,47,39,12,12,2,4,3,4,113,76,47,19,12,11,14
2014-741,Eastbourne,Grass,28,A,20140616,19,103898,,,Julien Benneteau,R,185,FRA,32.4873374401,47,945,104468,6,,Gilles Simon,R,183,FRA,29.4674880219,36,1135,6-3 6-4,3,R16,60,7,2,51,36,31,10,10,2,2,8,5,55,33,23,10,9,5,7
2014-741,Eastbourne,Grass,28,A,20140616,20,105023,,,Sam Querrey,R,198,USA,26.6913073238,77,685,103607,,LL,Victor Estrella,R,173,DOM,33.8699520876,92,600,7-5 RET,3,R16,40,6,1,32,21,19,7,6,0,0,2,0,36,25,17,8,6,0,1
2014-741,Eastbourne,Grass,28,A,20140616,21,104755,1,,Richard Gasquet,R,185,FRA,27.9945242984,14,2310,105373,,,Martin Klizan,L,190,SVK,24.9308692676,57,840,6-3 6-4,3,QF,69,7,1,57,45,35,8,10,2,2,5,1,50,27,23,10,9,2,4
2014-741,Eastbourne,Grass,28,A,20140616,22,104797,,,Denis Istomin,R,188,UZB,27.7727583847,49,915,104273,,,Edouard Roger Vasselin,R,188,FRA,30.5489390828,53,860,7-6(5) 6-2,3,QF,77,4,2,59,40,34,11,10,1,2,2,1,64,43,28,11,10,2,5
2014-741,Eastbourne,Grass,28,A,20140616,23,103852,3,,Feliciano Lopez,L,188,ESP,32.7364818617,25,1455,104871,,,Jeremy Chardy,R,188,FRA,27.3401779603,43,1015,6-3 6-4,3,QF,63,7,0,53,39,33,8,10,0,0,10,2,55,38,29,5,9,5,7
2014-741,Eastbourne,Grass,28,A,20140616,24,105023,,,Sam Querrey,R,198,USA,26.6913073238,77,685,103898,,,Julien Benneteau,R,185,FRA,32.4873374401,47,945,7-6(5) 6-4,3,QF,83,16,3,67,41,37,14,11,3,3,5,5,76,51,38,13,11,3,4
2014-741,Eastbourne,Grass,28,A,20140616,25,104755,1,,Richard Gasquet,R,185,FRA,27.9945242984,14,2310,104797,,,Denis Istomin,R,188,UZB,27.7727583847,49,915,6-4 6-2,3,SF,71,3,2,60,38,30,12,9,3,3,6,0,53,41,26,6,9,3,6
2014-741,Eastbourne,Grass,28,A,20140616,26,103852,3,,Feliciano Lopez,L,188,ESP,32.7364818617,25,1455,105023,,,Sam Querrey,R,198,USA,26.6913073238,77,685,6-4 7-6(4),3,SF,78,12,3,67,45,41,11,11,1,1,15,4,66,44,36,10,11,3,4
2014-741,Eastbourne,Grass,28,A,20140616,27,103852,3,,Feliciano Lopez,L,188,ESP,32.7364818617,25,1455,104755,1,,Richard Gasquet,R,185,FRA,27.9945242984,14,2310,6-3 6-7(5) 7-5,3,F,133,14,3,107,65,47,26,16,5,6,9,2,92,63,47,19,17,2,6
2014-425,Barcelona,Clay,48,A,20140421,1,105077,,,Albert Ramos,L,188,ESP,26.2587268994,103,569,103786,,,Nikolay Davydenko,R,178,RUS,32.8843258042,82,630,6-4 6-4,3,R64,84,3,0,57,37,28,12,10,1,2,3,3,60,34,24,13,10,1,4
2014-425,Barcelona,Clay,48,A,20140421,2,104471,,,Ivan Dodig,R,183,CRO,29.2977412731,37,1110,106032,,WC,Facundo Arguello,R,,ARG,21.711156742,107,559,6-3 6-7(5) 6-2,3,R64,120,6,2,90,53,41,26,15,6,7,3,3,95,65,46,12,14,6,10
2014-425,Barcelona,Clay,48,A,20140421,3,104932,,,Kenny De Schepper,L,203,FRA,26.8966461328,63,719,104947,,Q,Marsel Ilhan,R,190,TUR,26.8610540726,154,356,6-3 7-5,3,R64,85,6,3,83,62,45,10,11,6,6,4,0,61,42,28,11,10,1,3
2014-425,Barcelona,Clay,48,A,20140421,4,105373,,,Martin Klizan,L,190,SVK,24.7775496235,108,558,104500,,,Somdev Devvarman,R,180,IND,29.18275154,100,582,6-2 6-4,3,R64,79,0,1,50,34,24,10,9,3,4,8,2,72,44,25,13,9,7,11
2014-425,Barcelona,Clay,48,A,20140421,5,105053,,,Santiago Giraldo,R,188,COL,26.3983572895,65,703,104997,,,Igor Sijsling,R,190,NED,26.674880219,56,831,6-4 6-2,3,R64,59,3,0,54,41,28,10,9,0,0,5,1,57,38,21,13,9,3,6
2014-425,Barcelona,Clay,48,A,20140421,6,106233,,Q,Dominic Thiem,R,,AUT,20.629705681,80,632,103285,,,Radek Stepanek,R,185,CZE,35.3976728268,41,1040,6-4 6-4,3,R64,71,5,3,65,33,28,14,10,3,4,5,5,55,38,27,8,10,3,6
2014-425,Barcelona,Clay,48,A,20140421,7,104273,,,Edouard Roger Vasselin,R,188,FRA,30.3956194387,46,985,104676,,Q,Andreas Beck,L,190,GER,28.205338809,141,402,6-2 6-2,3,R64,68,11,1,53,36,28,10,8,6,6,3,2,56,37,24,5,8,6,10
2014-425,Barcelona,Clay,48,A,20140421,8,103781,,,Jurgen Melzer,L,183,AUT,32.9144421629,73,655,105062,,,Mikhail Kukushkin,R,183,KAZ,26.3189596167,57,825,7-6(5) 3-6 6-3,3,R64,149,5,4,93,49,40,20,15,2,6,6,3,113,73,48,21,15,7,11
2014-425,Barcelona,Clay,48,A,20140421,9,104594,,,Marinko Matosevic,R,194,AUS,28.7008898015,70,685,105311,,,Joao Sousa,R,,POR,25.0595482546,40,1050,6-3 6-2,3,R64,74,4,0,53,34,26,10,9,1,2,0,1,63,39,24,8,8,10,14
2014-425,Barcelona,Clay,48,A,20140421,10,105723,,Q,Andrey Kuznetsov,R,185,RUS,23.1594798084,131,444,105807,,,Pablo Carreno Busta,R,,ESP,22.7761806982,58,816,2-6 6-1 6-2,3,R64,94,3,2,69,33,23,18,12,2,5,2,1,69,33,19,16,11,6,11
2014-425,Barcelona,Clay,48,A,20140421,11,104979,,,Andrey Golubev,R,185,KAZ,26.7488021903,60,776,104970,,Q,Matteo Viola,R,,ITA,26.7898699521,190,268,6-4 6-3,3,R64,75,4,2,53,36,26,10,9,4,5,2,2,66,46,26,10,10,4,8
2014-425,Barcelona,Clay,48,A,20140421,12,105138,,,Roberto Bautista Agut,R,,ESP,26.0177960301,45,1000,103997,,,Lukasz Kubot,R,190,POL,31.9315537303,75,646,6-1 6-0,3,R64,61,2,1,47,34,27,7,7,8,8,1,1,39,22,7,7,6,2,7
2014-425,Barcelona,Clay,48,A,20140421,13,103656,,,Albert Montanes,R,175,ESP,33.3990417522,59,810,104043,,Q,Marc Lopez,R,175,ESP,31.7234770705,1014,10,7-6(4) 6-2,3,R64,102,2,4,67,48,34,9,10,6,8,1,0,74,57,30,8,10,1,5
2014-425,Barcelona,Clay,48,A,20140421,14,104593,,WC,Daniel Gimeno Traver,R,185,ESP,28.7036276523,104,567,106148,,WC,Roberto Carballes Baena,R,,ESP,21.0787132101,187,270,6-3 7-5,3,R64,92,2,1,66,35,26,15,10,5,7,0,2,68,45,25,10,11,2,7
2014-425,Barcelona,Clay,48,A,20140421,15,105438,,WC,Inigo Cervantes Huegun,R,,ESP,24.3887748118,824,20,104873,,,Aleksandr Nedovyesov,R,,KAZ,27.1786447639,72,659,3-6 6-2 6-4,3,R64,124,1,3,107,56,42,25,14,9,11,1,1,86,62,37,14,13,2,5
2014-425,Barcelona,Clay,48,A,20140421,16,104559,,,Teymuraz Gabashvili,R,188,RUS,28.9117043121,55,833,104308,,,Michal Przysiezny,R,185,POL,30.1765913758,77,637,6-3 6-4,3,R64,71,5,1,58,42,34,9,10,4,5,3,0,54,30,20,13,9,2,5
2014-425,Barcelona,Clay,48,A,20140421,17,104745,1,,Rafael Nadal,L,185,ESP,27.8822724162,1,13310,105077,,,Albert Ramos,L,188,ESP,26.2587268994,103,569,7-6(2) 6-4,3,R32,117,1,0,70,51,35,12,11,2,4,1,3,67,40,26,11,11,0,3
2014-425,Barcelona,Clay,48,A,20140421,18,104471,,,Ivan Dodig,R,183,CRO,29.2977412731,37,1110,103852,13,,Feliciano Lopez,L,188,ESP,32.5831622177,30,1225,6-1 6-4,3,R32,61,10,0,45,28,23,13,9,0,0,4,2,44,25,17,8,8,4,7
2014-425,Barcelona,Clay,48,A,20140421,19,104269,11,,Fernando Verdasco,L,188,ESP,30.431211499,25,1500,104932,,,Kenny De Schepper,L,203,FRA,26.8966461328,63,719,6-4 6-3,3,R32,79,1,1,54,40,28,9,9,7,8,3,3,64,43,28,8,10,3,7
2014-425,Barcelona,Clay,48,A,20140421,20,104597,6,,Nicolas Almagro,R,183,ESP,28.6652977413,20,1750,105373,,,Martin Klizan,L,190,SVK,24.7775496235,108,558,7-5 7-6(4),3,R32,109,12,2,71,40,32,19,12,2,3,4,2,100,62,38,21,12,8,10
2014-425,Barcelona,Clay,48,A,20140421,21,105053,,,Santiago Giraldo,R,188,COL,26.3983572895,65,703,104926,3,,Fabio Fognini,R,178,ITA,26.9103353867,13,2190,6-0 4-0 RET,3,R32,38,2,0,30,22,18,4,5,0,0,0,1,27,16,5,2,5,1,6
2014-425,Barcelona,Clay,48,A,20140421,22,106233,,Q,Dominic Thiem,R,,AUT,20.629705681,80,632,104719,14,,Marcel Granollers,R,190,ESP,28.0246406571,31,1215,3-6 6-3 6-2,3,R32,135,0,1,103,63,36,22,13,9,13,3,1,77,49,30,11,13,7,13
2014-425,Barcelona,Clay,48,A,20140421,23,104259,10,,Philipp Kohlschreiber,R,178,GER,30.5133470226,26,1465,104273,,,Edouard Roger Vasselin,R,188,FRA,30.3956194387,46,985,7-6(4) 6-2,3,R32,81,10,2,63,37,30,15,10,1,2,2,1,63,42,26,14,10,5,8
2014-425,Barcelona,Clay,48,A,20140421,24,103781,,,Jurgen Melzer,L,183,AUT,32.9144421629,73,655,105668,7,,Jerzy Janowicz,R,203,POL,23.4360027379,21,1715,6-4 7-6(1),3,R32,92,5,3,68,45,29,11,11,3,7,6,5,77,34,19,17,11,4,9
2014-425,Barcelona,Clay,48,A,20140421,25,103990,5,,Tommy Robredo,R,180,ESP,31.9726214921,18,1980,104594,,,Marinko Matosevic,R,194,AUS,28.7008898015,70,685,6-3 6-4,3,R32,82,1,0,62,43,30,9,10,3,5,1,3,61,36,23,9,9,5,9
2014-425,Barcelona,Clay,48,A,20140421,26,105227,12,,Marin Cilic,R,198,CRO,25.5605749487,27,1330,105723,,Q,Andrey Kuznetsov,R,185,RUS,23.1594798084,131,444,6-1 7-6(2),3,R32,77,10,1,67,39,34,13,10,4,5,0,2,63,34,24,11,9,2,5
2014-425,Barcelona,Clay,48,A,20140421,27,104979,,,Andrey Golubev,R,185,KAZ,26.7488021903,60,776,105332,16,,Benoit Paire,R,196,FRA,24.9527720739,36,1155,6-4 5-1 RET,3,R32,61,1,2,51,36,28,5,8,2,3,0,2,48,30,19,6,8,4,8
2014-425,Barcelona,Clay,48,A,20140421,28,105453,4,,Kei Nishikori,R,178,JPN,24.3093771389,17,1985,105138,,,Roberto Bautista Agut,R,,ESP,26.0177960301,45,1000,6-1 4-6 6-3,3,R32,118,5,2,77,45,31,15,13,3,7,1,1,90,60,33,14,13,8,15
2014-425,Barcelona,Clay,48,A,20140421,29,103656,,,Albert Montanes,R,175,ESP,33.3990417522,59,810,105238,8,,Alexandr Dolgopolov,R,180,UKR,25.4510609172,22,1690,7-6(5) 6-3,3,R32,93,3,1,74,53,44,7,11,4,4,4,0,68,34,28,18,10,1,2
2014-425,Barcelona,Clay,48,A,20140421,30,105208,9,,Ernests Gulbis,R,190,LAT,25.6399726215,23,1655,104593,,WC,Daniel Gimeno Traver,R,185,ESP,28.7036276523,104,567,7-5 7-6(1),3,R32,97,4,1,68,43,36,14,12,1,3,7,0,76,50,35,11,12,1,4
2014-425,Barcelona,Clay,48,A,20140421,31,105438,,WC,Inigo Cervantes Huegun,R,,ESP,24.3887748118,824,20,104098,15,,Dmitry Tursunov,R,185,RUS,31.356605065,34,1200,5-7 6-0 6-3,3,R32,103,2,2,72,37,29,14,13,3,7,3,2,79,51,31,5,14,1,9
2014-425,Barcelona,Clay,48,A,20140421,32,104559,,,Teymuraz Gabashvili,R,188,RUS,28.9117043121,55,833,103970,2,,David Ferrer,R,175,ESP,32.052019165,5,4910,6-4 6-2,3,R32,81,1,2,65,33,22,19,9,7,8,0,4,52,32,19,7,9,4,8
2014-425,Barcelona,Clay,48,A,20140421,33,104745,1,,Rafael Nadal,L,185,ESP,27.8822724162,1,13310,104471,,,Ivan Dodig,R,183,CRO,29.2977412731,37,1110,6-3 6-3,3,R16,84,1,0,48,36,25,9,9,0,1,5,3,57,32,21,9,9,4,8
2014-425,Barcelona,Clay,48,A,20140421,34,104597,6,,Nicolas Almagro,R,183,ESP,28.6652977413,20,1750,104269,11,,Fernando Verdasco,L,188,ESP,30.431211499,25,1500,6-3 6-3,3,R16,73,4,0,48,23,20,15,9,3,4,2,2,64,50,27,7,9,5,9
2014-425,Barcelona,Clay,48,A,20140421,35,105053,,,Santiago Giraldo,R,188,COL,26.3983572895,65,703,106233,,Q,Dominic Thiem,R,,AUT,20.629705681,80,632,4-6 6-4 7-5,3,R16,147,4,1,119,82,55,19,16,18,21,4,6,110,67,44,20,16,10,14
2014-425,Barcelona,Clay,48,A,20140421,36,104259,10,,Philipp Kohlschreiber,R,178,GER,30.5133470226,26,1465,103781,,,Jurgen Melzer,L,183,AUT,32.9144421629,73,655,7-5 6-3,3,R16,86,3,1,62,37,27,17,10,2,2,2,3,80,52,35,12,11,4,7
2014-425,Barcelona,Clay,48,A,20140421,37,105227,12,,Marin Cilic,R,198,CRO,25.5605749487,27,1330,103990,5,,Tommy Robredo,R,180,ESP,31.9726214921,18,1980,7-5 6-7(3) 7-6(5),3,R16,167,8,2,117,61,46,34,18,5,6,2,3,113,81,59,18,18,3,5
2014-425,Barcelona,Clay,48,A,20140421,38,105453,4,,Kei Nishikori,R,178,JPN,24.3093771389,17,1985,104979,,,Andrey Golubev,R,185,KAZ,26.7488021903,60,776,6-0 6-4,3,R16,76,3,2,59,42,26,8,8,4,6,0,2,55,34,14,9,8,6,12
2014-425,Barcelona,Clay,48,A,20140421,39,105208,9,,Ernests Gulbis,R,190,LAT,25.6399726215,23,1655,103656,,,Albert Montanes,R,175,ESP,33.3990417522,59,810,7-5 6-1,3,R16,75,6,1,51,36,28,9,10,0,1,0,3,66,37,24,11,9,2,6
2014-425,Barcelona,Clay,48,A,20140421,40,104559,,,Teymuraz Gabashvili,R,188,RUS,28.9117043121,55,833,105438,,WC,Inigo Cervantes Huegun,R,,ESP,24.3887748118,824,20,6-4 6-2,3,R16,80,1,1,51,26,23,13,9,1,2,4,3,55,31,21,9,9,2,6
2014-425,Barcelona,Clay,48,A,20140421,41,104597,6,,Nicolas Almagro,R,183,ESP,28.6652977413,20,1750,104745,1,,Rafael Nadal,L,185,ESP,27.8822724162,1,13310,2-6 7-6(5) 6-4,3,QF,167,4,2,121,65,43,25,15,13,18,2,4,91,61,43,14,15,3,7
2014-425,Barcelona,Clay,48,A,20140421,42,105053,,,Santiago Giraldo,R,188,COL,26.3983572895,65,703,104259,10,,Philipp Kohlschreiber,R,178,GER,30.5133470226,26,1465,6-4 4-3 RET,3,QF,67,4,0,54,34,23,11,9,1,3,3,1,47,26,18,9,8,1,4
2014-425,Barcelona,Clay,48,A,20140421,43,105453,4,,Kei Nishikori,R,178,JPN,24.3093771389,17,1985,105227,12,,Marin Cilic,R,198,CRO,25.5605749487,27,1330,6-1 6-3,3,QF,71,2,2,47,29,22,9,8,1,2,5,2,53,25,17,7,8,3,8
2014-425,Barcelona,Clay,48,A,20140421,44,105208,9,,Ernests Gulbis,R,190,LAT,25.6399726215,23,1655,104559,,,Teymuraz Gabashvili,R,188,RUS,28.9117043121,55,833,6-1 6-4,3,QF,88,1,0,54,38,28,11,9,5,5,0,3,71,45,28,9,8,5,8
2014-425,Barcelona,Clay,48,A,20140421,45,105053,,,Santiago Giraldo,R,188,COL,26.3983572895,65,703,104597,6,,Nicolas Almagro,R,183,ESP,28.6652977413,20,1750,7-5 6-3,3,SF,86,7,0,75,52,40,11,11,6,7,5,4,56,37,25,10,10,2,5
2014-425,Barcelona,Clay,48,A,20140421,46,105453,4,,Kei Nishikori,R,178,JPN,24.3093771389,17,1985,105208,9,,Ernests Gulbis,R,190,LAT,25.6399726215,23,1655,6-2 6-4,3,SF,86,1,3,50,31,25,12,9,0,0,5,2,66,39,25,12,9,7,10
2014-425,Barcelona,Clay,48,A,20140421,47,105453,4,,Kei Nishikori,R,178,JPN,24.3093771389,17,1985,105053,,,Santiago Giraldo,R,188,COL,26.3983572895,65,703,6-2 6-2,3,F,73,2,1,53,28,21,13,8,1,2,2,5,53,25,17,7,8,2,7
2014-414,Hamburg,Clay,48,A,20140714,1,105062,,,Mikhail Kukushkin,R,183,KAZ,26.5489390828,53,862,104947,,Q,Marsel Ilhan,R,190,TUR,27.0910335387,141,414,6-2 6-2,3,R64,60,0,1,38,22,18,14,8,0,0,4,2,68,36,19,16,8,6,10
2014-414,Hamburg,Clay,48,A,20140714,2,104338,,,Juan Monaco,R,185,ARG,30.2915811088,86,620,105137,,,Pere Riba,R,183,ESP,26.2669404517,97,585,6-3 6-1,3,R64,53,6,1,49,31,20,11,8,2,4,0,1,50,37,14,5,8,4,10
2014-414,Hamburg,Clay,48,A,20140714,3,104460,,,Dustin Brown,R,196,GER,29.5961670089,104,563,105807,,,Pablo Carreno Busta,R,,ESP,23.0061601643,59,824,7-6(5) 6-3,3,R64,81,2,3,64,43,37,14,11,1,1,6,3,73,41,30,19,10,2,3
2014-414,Hamburg,Clay,48,A,20140714,4,104665,,,Pablo Andujar,R,180,ESP,28.4709103354,78,666,106243,,Q,Mate Delic,R,,CRO,20.7885010267,182,279,6-4 6-2,3,R64,79,0,0,58,40,26,12,9,2,3,1,1,55,38,23,7,9,3,7
2014-414,Hamburg,Clay,48,A,20140714,5,105668,,,Jerzy Janowicz,R,203,POL,23.665982204,48,880,105077,,Q,Albert Ramos,L,188,ESP,26.4887063655,95,591,6-0 7-5,3,R64,83,6,3,60,35,29,14,9,4,4,2,2,56,33,20,11,9,3,7
2014-414,Hamburg,Clay,48,A,20140714,6,104735,,WC,Tobias Kamke,R,180,GER,28.1478439425,83,629,103813,,,Jarkko Nieminen,L,185,FIN,32.9746748802,58,825,6-3 4-6 6-2,3,R64,119,2,1,84,50,33,20,14,1,4,4,5,83,42,28,19,13,9,14
2014-414,Hamburg,Clay,48,A,20140714,7,105332,,,Benoit Paire,R,196,FRA,25.18275154,89,610,104979,,,Andrey Golubev,R,185,KAZ,26.9787816564,60,802,1-6 6-1 7-6(4),3,R64,105,3,5,89,51,38,15,13,4,7,5,1,76,49,35,14,13,4,7
2014-414,Hamburg,Clay,48,A,20140714,8,100644,,WC,Alexander Zverev,R,,GER,17.2320328542,285,163,104898,,,Robin Haase,R,190,NED,27.2717316906,51,865,6-0 6-2,3,R64,58,3,1,44,25,17,15,7,2,2,1,0,52,34,17,5,7,4,9
2014-414,Hamburg,Clay,48,A,20140714,9,105671,,Q,Gastao Elias,R,178,POR,23.6358658453,150,392,103656,,,Albert Montanes,R,175,ESP,33.6290212183,106,555,6-4 6-3,3,R64,75,9,1,61,32,28,16,10,4,4,1,6,61,29,19,16,9,3,5
2014-414,Hamburg,Clay,48,A,20140714,10,105373,,,Martin Klizan,L,190,SVK,25.0075290897,57,845,104997,,,Igor Sijsling,R,190,NED,26.9048596851,72,703,6-4 3-6 6-0,3,R64,81,6,5,76,37,31,19,13,4,7,0,1,82,66,35,9,12,6,11
2014-414,Hamburg,Clay,48,A,20140714,11,104586,,,Lukas Rosol,R,196,CZE,28.9719370294,42,970,104714,,WC,Julian Reister,R,188,GER,28.2819986311,125,488,6-4 2-1 RET,3,R64,61,3,2,43,24,16,10,6,5,6,0,3,46,33,23,2,7,3,6
2014-414,Hamburg,Clay,48,A,20140714,12,104593,,Q,Daniel Gimeno Traver,R,185,ESP,28.9336071184,94,597,104559,,,Teymuraz Gabashvili,R,188,RUS,29.1416837782,65,764,6-2 6-3,3,R64,80,4,5,55,30,26,12,9,3,4,0,5,75,48,27,12,8,10,14
2014-414,Hamburg,Clay,48,A,20140714,13,106233,,,Dominic Thiem,R,,AUT,20.8596851472,55,852,106210,,,Jiri Vesely,L,,CZE,21.0102669405,68,756,7-5 6-0,3,R64,83,3,1,49,21,20,15,9,0,1,2,5,74,54,31,5,9,11,16
2014-414,Hamburg,Clay,48,A,20140714,14,104919,,,Leonardo Mayer,R,188,ARG,27.1649555099,46,919,105376,,WC,Peter Gojowczyk,R,185,GER,24.9965776865,115,522,6-3 6-2,3,R64,74,5,3,49,32,26,10,9,1,2,4,3,63,30,21,10,8,10,14
2014-414,Hamburg,Clay,48,A,20140714,15,105583,,,Dusan Lajovic,R,180,SRB,24.038329911,71,724,104932,,,Kenny De Schepper,L,203,FRA,27.1266255989,110,541,6-3 6-2,3,R64,62,1,2,55,34,26,14,9,2,2,7,5,61,33,22,13,8,3,6
2014-414,Hamburg,Clay,48,A,20140714,16,105936,,Q,Filip Krajinovic,R,185,SRB,22.3764544832,149,397,105526,,,Jan Lennard Struff,R,,GER,24.219028063,73,703,1-6 7-5 6-2,3,R64,107,7,3,75,44,29,13,13,1,6,3,5,81,38,28,18,14,3,9
2014-414,Hamburg,Clay,48,A,20140714,17,103970,1,,David Ferrer,R,175,ESP,32.2819986311,7,3875,105062,,,Mikhail Kukushkin,R,183,KAZ,26.5489390828,53,862,2-6 6-3 6-2,3,R32,117,2,3,80,41,28,24,13,8,11,2,2,90,41,29,19,12,6,10
2014-414,Hamburg,Clay,48,A,20140714,18,104312,16,,Andreas Seppi,R,190,ITA,30.392881588,44,935,104338,,,Juan Monaco,R,185,ARG,30.2915811088,86,620,1-6 6-0 7-6(3),3,R32,119,0,1,71,43,32,11,12,3,7,2,3,94,70,37,13,13,6,11
2014-414,Hamburg,Clay,48,A,20140714,19,104460,,,Dustin Brown,R,196,GER,29.5961670089,104,563,104269,9,,Fernando Verdasco,L,188,ESP,30.6611909651,33,1145,4-6 6-2 7-6(8),3,R32,113,9,6,113,65,46,22,15,7,10,0,5,93,66,46,14,15,4,8
2014-414,Hamburg,Clay,48,A,20140714,20,104665,,,Pablo Andujar,R,180,ESP,28.4709103354,78,666,105064,,LL,Thomaz Bellucci,L,188,BRA,26.5379876797,96,589,6-4 3-6 6-2,3,R32,118,1,1,65,37,29,16,13,0,2,6,3,92,50,32,22,14,6,10
2014-414,Hamburg,Clay,48,A,20140714,21,105238,4,,Alexandr Dolgopolov,R,180,UKR,25.6810403833,21,1680,105668,,,Jerzy Janowicz,R,203,POL,23.665982204,48,880,6-4 6-1,3,R32,71,6,1,57,27,20,13,9,5,7,1,6,52,32,19,5,8,2,7
2014-414,Hamburg,Clay,48,A,20140714,22,104735,,WC,Tobias Kamke,R,180,GER,28.1478439425,83,629,105643,13,,Federico Delbonis,L,190,ARG,23.7727583847,36,1113,6-3 6-4,3,R32,85,1,2,76,50,35,14,10,4,4,4,2,50,31,23,10,9,1,3
2014-414,Hamburg,Clay,48,A,20140714,23,105053,11,,Santiago Giraldo,R,188,COL,26.6283367556,32,1160,105332,,,Benoit Paire,R,196,FRA,25.18275154,89,610,7-6(6) 6-2,3,R32,83,3,2,69,55,41,7,10,2,3,6,1,80,40,31,16,10,7,10
2014-414,Hamburg,Clay,48,A,20140714,24,100644,,WC,Alexander Zverev,R,,GER,17.2320328542,285,163,104022,5,,Mikhail Youzhny,R,183,RUS,32.052019165,19,1735,7-5 7-5,3,R32,120,0,6,77,36,25,23,12,3,5,1,4,86,46,25,21,12,7,11
2014-414,Hamburg,Clay,48,A,20140714,25,104259,7,,Philipp Kohlschreiber,R,178,GER,30.7433264887,26,1370,105671,,Q,Gastao Elias,R,178,POR,23.6358658453,150,392,7-5 6-1,3,R32,85,3,1,55,31,24,14,10,2,3,2,3,76,42,23,15,9,8,12
